"","Length","OpCode","Species","Family","Genus","Code","deployment_ID"
"966",239.704,"BEN_3135","Ballan_wrasse","Labridae","Labrus",126965,"3135"
"967",418.053,"BEN_3135","Atlantic_cod","Gadidae","Gadus",126436,"3135"
"968",391.451,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"969",797.857,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"970",609.789,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"971",467.001,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"972",731.649,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"973",456.861,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"974",645.928,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"975",544.25,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"976",530.156,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"977",380.104,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"978",376.172,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"979",580.051,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"980",372.634,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"981",374.015,"BEN_2136","Pollack","Gadidae","Pollachius",126440,"2136"
"982",180.839,"BEN_2136","Cuckoo_wrasse","Labridae","Labrus",151501,"2136"
"983",202.543,"BEN_2136","Ballan_wrasse","Labridae","Labrus",126965,"2136"
"984",113.936,"BEN_3137","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3137"
"985",131.724,"BEN_3137","Edible_crab","Cancridae","Cancer",107276,"3137"
"986",601.25,"BEN_3137","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3137"
"987",142.03,"BEN_3137","Spiny_spider_crab","Majidae","Maja",107347,"3137"
"988",390.528,"BEN_3138","Pollack","Gadidae","Pollachius",126440,"3138"
"989",393.057,"BEN_3138","Pollack","Gadidae","Pollachius",126440,"3138"
"990",423.826,"BEN_3138","Pollack","Gadidae","Pollachius",126440,"3138"
"991",367.069,"BEN_3138","Pollack","Gadidae","Pollachius",126440,"3138"
"992",483.083,"BEN_3138","Pollack","Gadidae","Pollachius",126440,"3138"
"993",125.308,"BEN_3138","Edible_crab","Cancridae","Cancer",107276,"3138"
"994",563.383,"BEN_3138","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3138"
"995",122.296,"BEN_3138","Spiny_spider_crab","Majidae","Maja",107347,"3138"
"996",503.784,"BEN_3139","Pollack","Gadidae","Pollachius",126440,"3139"
"997",532.607,"BEN_3139","Pollack","Gadidae","Pollachius",126440,"3139"
"998",574.56,"BEN_3139","Pollack","Gadidae","Pollachius",126440,"3139"
"999",470.329,"BEN_3139","Pollack","Gadidae","Pollachius",126440,"3139"
"1000",710.977,"BEN_3139","Pollack","Gadidae","Pollachius",126440,"3139"
"1001",515.162,"BEN_3139","Pollack","Gadidae","Pollachius",126440,"3139"
"1002",730.23,"BEN_3139","Pollack","Gadidae","Pollachius",126440,"3139"
"1003",475.874,"BEN_3139","Pollack","Gadidae","Pollachius",126440,"3139"
"1004",688.763,"BEN_3139","Pollack","Gadidae","Pollachius",126440,"3139"
"1005",301.991,"BEN_3139","Ballan_wrasse","Labridae","Labrus",126965,"3139"
"1006",246.314,"BEN_3139","Ballan_wrasse","Labridae","Labrus",126965,"3139"
"1007",319.247,"BEN_3139","Cuckoo_wrasse","Labridae","Labrus",151501,"3139"
"1008",397.152,"BEN_3139","Ballan_wrasse","Labridae","Labrus",126965,"3139"
"1009",213.595,"BEN_3139","Cuckoo_wrasse","Labridae","Labrus",151501,"3139"
"1010",129.524,"BEN_3139","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3139"
"1011",125.259,"BEN_3139","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3139"
"1012",195.029,"BEN_3139","Rock_cook","Labridae","Centrolabrus",126961,"3139"
"1013",462.827,"BEN_3141","Pollack","Gadidae","Pollachius",126440,"3141"
"1014",468.905,"BEN_3141","Pollack","Gadidae","Pollachius",126440,"3141"
"1015",482.109,"BEN_3141","Pollack","Gadidae","Pollachius",126440,"3141"
"1016",491.373,"BEN_3142","Ballan_wrasse","Labridae","Labrus",126965,"3142"
"1017",282.945,"BEN_3142","Pollack","Gadidae","Pollachius",126440,"3142"
"1018",103.645,"BEN_3142","European_lobster","Nephropidae","Homarus",107253,"3142"
"1019",679.26,"BEN_3142","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3142"
"1020",249.413,"BEN_3142","Cuckoo_wrasse","Labridae","Labrus",151501,"3142"
"1021",369.503,"BEN_3143","Pollack","Gadidae","Pollachius",126440,"3143"
"1022",365.064,"BEN_3143","Pollack","Gadidae","Pollachius",126440,"3143"
"1023",355.598,"BEN_3143","Pollack","Gadidae","Pollachius",126440,"3143"
"1024",364.311,"BEN_3143","Pollack","Gadidae","Pollachius",126440,"3143"
"1025",390.879,"BEN_3143","Pollack","Gadidae","Pollachius",126440,"3143"
"1026",338.514,"BEN_3143","Pollack","Gadidae","Pollachius",126440,"3143"
"1027",308.563,"BEN_3143","Pollack","Gadidae","Pollachius",126440,"3143"
"1028",350.853,"BEN_3143","Pollack","Gadidae","Pollachius",126440,"3143"
"1029",433.311,"BEN_3143","Pollack","Gadidae","Pollachius",126440,"3143"
"1030",359.55,"BEN_3143","Pollack","Gadidae","Pollachius",126440,"3143"
"1031",305.743,"BEN_3143","Ballan_wrasse","Labridae","Labrus",126965,"3143"
"1032",319.633,"BEN_3143","Cuckoo_wrasse","Labridae","Labrus",151501,"3143"
"1033",112.616,"BEN_3143","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3143"
"1034",316.293,"BEN_3143","Cuckoo_wrasse","Labridae","Labrus",151501,"3143"
"1035",389.963,"BEN_3144","Ballan_wrasse","Labridae","Labrus",126965,"3144"
"1036",638.418,"BEN_3144","Ballan_wrasse","Labridae","Labrus",126965,"3144"
"1037",512.629,"BEN_3144","Pollack","Gadidae","Pollachius",126440,"3144"
"1038",349.368,"BEN_3144","Cuckoo_wrasse","Labridae","Labrus",151501,"3144"
"1039",314.109,"BEN_3144","Cuckoo_wrasse","Labridae","Labrus",151501,"3144"
"1040",521.325,"BEN_3144","Conger_eel","Congridae","Conger",126285,"3144"
"1041",283.473,"BEN_3145","Ballan_wrasse","Labridae","Labrus",126965,"3145"
"1042",297.329,"BEN_3145","Cuckoo_wrasse","Labridae","Labrus",151501,"3145"
"1043",634.78,"BEN_3145","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3145"
"1044",125.079,"BEN_3146","Rock_cook","Labridae","Centrolabrus",126961,"3146"
"1045",262.279,"BEN_3146","Cuckoo_wrasse","Labridae","Labrus",151501,"3146"
"1046",257.661,"BEN_3146","Cuckoo_wrasse","Labridae","Labrus",151501,"3146"
"1047",414.706,"BEN_3146","Pollack","Gadidae","Pollachius",126440,"3146"
"1048",586.595,"BEN_3146","Pollack","Gadidae","Pollachius",126440,"3146"
"1049",401.592,"BEN_3146","Ballan_wrasse","Labridae","Labrus",126965,"3146"
"1050",805.569,"BEN_3146","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3146"
"1051",614.911,"BEN_3146","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3146"
"1052",122.243,"BEN_3146","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3146"
"1053",334.466,"BEN_3146","Ballan_wrasse","Labridae","Labrus",126965,"3146"
"1054",431.811,"BEN_3146","Ballan_wrasse","Labridae","Labrus",126965,"3146"
"1055",677.648,"BEN_3146","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3146"
"1056",760.553,"BEN_3146","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3146"
"1057",125.258,"BEN_3146","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3146"
"1058",644.533,"BEN_3147","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3147"
"1059",126.792,"BEN_3147","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3147"
"1060",105.445,"BEN_3147","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3147"
"1061",134.482,"BEN_3147","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3147"
"1062",484.074,"BEN_3148","Pollack","Gadidae","Pollachius",126440,"3148"
"1063",285.483,"BEN_3148","Pollack","Gadidae","Pollachius",126440,"3148"
"1064",269.171,"BEN_3148","Pollack","Gadidae","Pollachius",126440,"3148"
"1065",409.632,"BEN_3148","Pollack","Gadidae","Pollachius",126440,"3148"
"1066",550.773,"BEN_3148","Pollack","Gadidae","Pollachius",126440,"3148"
"1067",557.673,"BEN_3148","Ballan_wrasse","Labridae","Labrus",126965,"3148"
"1068",144.563,"BEN_3148","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3148"
"1069",273.09,"BEN_3148","Ballan_wrasse","Labridae","Labrus",126965,"3148"
"1070",147.443,"BEN_3148","Rock_cook","Labridae","Centrolabrus",126961,"3148"
"1071",416.909,"BEN_3148","Ballan_wrasse","Labridae","Labrus",126965,"3148"
"1072",148.149,"BEN_3148","Rock_cook","Labridae","Centrolabrus",126961,"3148"
"1073",410.189,"BEN_3148","Ballan_wrasse","Labridae","Labrus",126965,"3148"
"1074",231.376,"BEN_3148","Cuckoo_wrasse","Labridae","Labrus",151501,"3148"
"1075",674.447,"BEN_3148","Ballan_wrasse","Labridae","Labrus",126965,"3148"
"1076",737.316,"BEN_3148","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3148"
"1077",723.036,"BEN_3148","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3148"
"1078",770.261,"BEN_3148","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3148"
"1079",114.245,"BEN_3148","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3148"
"1080",155.354,"BEN_3149","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3149"
"1081",639.687,"BEN_3149","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3149"
"1082",264.664,"BEN_3149","Cuckoo_wrasse","Labridae","Labrus",151501,"3149"
"1083",274.214,"BEN_3149","Cuckoo_wrasse","Labridae","Labrus",151501,"3149"
"1084",294.144,"BEN_3149","Pollack","Gadidae","Pollachius",126440,"3149"
"1085",325.008,"BEN_3149","Pollack","Gadidae","Pollachius",126440,"3149"
"1086",307.199,"BEN_3149","Pollack","Gadidae","Pollachius",126440,"3149"
"1087",257.047,"BEN_3149","Ballan_wrasse","Labridae","Labrus",126965,"3149"
"1088",273.702,"BEN_3149","Ballan_wrasse","Labridae","Labrus",126965,"3149"
"1089",270.678,"BEN_3149","Ballan_wrasse","Labridae","Labrus",126965,"3149"
"1090",626.652,"BEN_3149","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3149"
"1091",632.366,"BEN_3149","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3149"
"1092",421.046,"BEN_3150","Pollack","Gadidae","Pollachius",126440,"3150"
"1093",496.405,"BEN_3150","Pollack","Gadidae","Pollachius",126440,"3150"
"1094",221.972,"BEN_3150","Cuckoo_wrasse","Labridae","Labrus",151501,"3150"
"1095",268.681,"BEN_3150","Ballan_wrasse","Labridae","Labrus",126965,"3150"
"1096",376.117,"BEN_3150","Ballan_wrasse","Labridae","Labrus",126965,"3150"
"1097",146.277,"BEN_3150","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3150"
"1098",169.833,"BEN_3150","Rock_cook","Labridae","Centrolabrus",126961,"3150"
"1099",139.793,"BEN_3150","Rock_cook","Labridae","Centrolabrus",126961,"3150"
"1100",156.433,"BEN_3150","Rock_cook","Labridae","Centrolabrus",126961,"3150"
"1101",143.432,"BEN_3150","Rock_cook","Labridae","Centrolabrus",126961,"3150"
"1102",136.044,"BEN_3150","Rock_cook","Labridae","Centrolabrus",126961,"3150"
"1103",221.332,"BEN_3151","Ballan_wrasse","Labridae","Labrus",126965,"3151"
"1104",263.845,"BEN_3151","Cuckoo_wrasse","Labridae","Labrus",151501,"3151"
"1105",670.421,"BEN_3151","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3151"
"1106",371.281,"BEN_3151","Pollack","Gadidae","Pollachius",126440,"3151"
"1107",365.527,"BEN_3151","Ling","Lotidae","Molva",126461,"3151"
"1108",131.224,"BEN_3152","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3152"
"1109",224.804,"BEN_3152","Cuckoo_wrasse","Labridae","Labrus",151501,"3152"
"1110",143.661,"BEN_3152","Rock_cook","Labridae","Centrolabrus",126961,"3152"
"1111",104.237,"BEN_3152","Rock_cook","Labridae","Centrolabrus",126961,"3152"
"1112",450.877,"BEN_3152","Ballan_wrasse","Labridae","Labrus",126965,"3152"
"1113",292.38,"BEN_3152","Ballan_wrasse","Labridae","Labrus",126965,"3152"
"1114",123.276,"BEN_3152","Rock_cook","Labridae","Centrolabrus",126961,"3152"
"1115",432.281,"BEN_3153","Pollack","Gadidae","Pollachius",126440,"3153"
"1116",242.235,"BEN_3153","Ballan_wrasse","Labridae","Labrus",126965,"3153"
"1117",196.75,"BEN_3153","Ballan_wrasse","Labridae","Labrus",126965,"3153"
"1118",106.413,"BEN_3153","Rock_cook","Labridae","Centrolabrus",126961,"3153"
"1119",130.675,"BEN_3153","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3153"
"1120",648.15,"BEN_3153","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3153"
"1121",626.956,"BEN_3153","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3153"
"1122",707.433,"BEN_3153","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3153"
"1123",201.217,"BEN_3153","Cuckoo_wrasse","Labridae","Labrus",151501,"3153"
"1124",284.148,"BEN_3154","Ballan_wrasse","Labridae","Labrus",126965,"3154"
"1125",204.41,"BEN_3154","Ballan_wrasse","Labridae","Labrus",126965,"3154"
"1126",165.377,"BEN_3154","Poor_cod","Gadidae","Trisopterus",126445,"3154"
"1127",262.288,"BEN_3154","Cuckoo_wrasse","Labridae","Labrus",151501,"3154"
"1128",249.694,"BEN_3154","Cuckoo_wrasse","Labridae","Labrus",151501,"3154"
"1129",284.757,"BEN_3154","Three_bearded_rockling","Gaidropsaridae","Gaidropsarus",126458,"3154"
"1130",163.251,"BEN_3154","Rock_cook","Labridae","Centrolabrus",126961,"3154"
"1131",91.259,"BEN_3154","Rock_cook","Labridae","Centrolabrus",126961,"3154"
"1132",133.532,"BEN_3154","Rock_cook","Labridae","Centrolabrus",126961,"3154"
"1133",129.235,"BEN_3154","Rock_cook","Labridae","Centrolabrus",126961,"3154"
"1134",714.73,"BEN_3154","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3154"
"1135",138.113,"BEN_3154","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3154"
"1136",524.524,"BEN_3154","Pollack","Gadidae","Pollachius",126440,"3154"
"1137",481.202,"BEN_3155","Ballan_wrasse","Labridae","Labrus",126965,"3155"
"1138",255.371,"BEN_3155","Ballan_wrasse","Labridae","Labrus",126965,"3155"
"1139",651.492,"BEN_3155","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3155"
"1140",74.184,"BEN_3156","Velvet_swimming_crab","Portunidae","Necora",107398,"3156"
"1141",626.53,"BEN_3156","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3156"
"1142",748.937,"BEN_3156","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3156"
"1143",123.134,"BEN_3156","Edible_crab","Cancridae","Cancer",107276,"3156"
"1144",134.708,"BEN_3157","Edible_crab","Cancridae","Cancer",107276,"3157"
"1145",158.053,"BEN_3157","Edible_crab","Cancridae","Cancer",107276,"3157"
"1146",135.247,"BEN_3157","Spiny_spider_crab","Majidae","Maja",107347,"3157"
"1147",615.858,"BEN_3158","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3158"
"1148",666.729,"BEN_3159","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3159"
"1149",147.8,"BEN_3159","Edible_crab","Cancridae","Cancer",107276,"3159"
"1150",158.347,"BEN_3159","Spiny_spider_crab","Majidae","Maja",107347,"3159"
"1151",91.988,"BEN_3160","Edible_crab","Cancridae","Cancer",107276,"3160"
"1152",592.877,"BEN_3160","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3160"
"1153",321.5,"BEN_3161","Pollack","Gadidae","Pollachius",126440,"3161"
"1154",213.693,"BEN_3161","Pollack","Gadidae","Pollachius",126440,"3161"
"1155",218.329,"BEN_3161","Pollack","Gadidae","Pollachius",126440,"3161"
"1156",121.626,"BEN_3161","Rock_cook","Labridae","Centrolabrus",126961,"3161"
"1157",149.412,"BEN_3161","Poor_cod","Gadidae","Trisopterus",126445,"3161"
"1158",254.129,"BEN_3161","Ballan_wrasse","Labridae","Labrus",126965,"3161"
"1159",662.874,"BEN_3161","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3161"
"1160",286.638,"BEN_3161","Cuckoo_wrasse","Labridae","Labrus",151501,"3161"
"1161",642.6,"BEN_3161","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3161"
"1162",730.762,"BEN_3161","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3161"
"1163",248.851,"BEN_3161","Cuckoo_wrasse","Labridae","Labrus",151501,"3161"
"1164",240.285,"BEN_3161","Cuckoo_wrasse","Labridae","Labrus",151501,"3161"
"1165",387.375,"BEN_3163","Pollack","Gadidae","Pollachius",126440,"3163"
"1166",439.24,"BEN_3163","Pollack","Gadidae","Pollachius",126440,"3163"
"1167",449.31,"BEN_3163","Pollack","Gadidae","Pollachius",126440,"3163"
"1168",328.1,"BEN_3163","Pollack","Gadidae","Pollachius",126440,"3163"
"1169",479.488,"BEN_3163","Pollack","Gadidae","Pollachius",126440,"3163"
"1170",439.383,"BEN_3163","Pollack","Gadidae","Pollachius",126440,"3163"
"1171",172.873,"BEN_3163","Poor_cod","Gadidae","Trisopterus",126445,"3163"
"1172",169.942,"BEN_3163","Poor_cod","Gadidae","Trisopterus",126445,"3163"
"1173",303.344,"BEN_3163","Ballan_wrasse","Labridae","Labrus",126965,"3163"
"1174",121.891,"BEN_3163","Spiny_spider_crab","Majidae","Maja",107347,"3163"
"1175",272.502,"BEN_3163","Cuckoo_wrasse","Labridae","Labrus",151501,"3163"
"1176",242.017,"BEN_3163","Cuckoo_wrasse","Labridae","Labrus",151501,"3163"
"1177",275.193,"BEN_3163","Cuckoo_wrasse","Labridae","Labrus",151501,"3163"
"1178",577.193,"BEN_3163","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3163"
"1179",185.444,"BEN_3163","Pouting","Gadidae","Trisopterus",126446,"3163"
"1180",1009.525,"BEN_3164","Ling","Lotidae","Molva",126461,"3164"
"1181",275.748,"BEN_3164","Cuckoo_wrasse","Labridae","Labrus",151501,"3164"
"1182",322.885,"BEN_3164","Ballan_wrasse","Labridae","Labrus",126965,"3164"
"1183",144.004,"BEN_3164","Rock_cook","Labridae","Centrolabrus",126961,"3164"
"1184",198.499,"BEN_3165","Ballan_wrasse","Labridae","Labrus",126965,"3165"
"1185",1032.098,"BEN_3165","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3165"
"1186",265.257,"BEN_3165","Cuckoo_wrasse","Labridae","Labrus",151501,"3165"
"1187",269.435,"BEN_3165","Cuckoo_wrasse","Labridae","Labrus",151501,"3165"
"1188",110.107,"BEN_3165","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3165"
"1189",625.01,"BEN_3165","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3165"
"1190",658.07,"BEN_3165","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3165"
"1191",399.65,"BEN_3165","Pollack","Gadidae","Pollachius",126440,"3165"
"1192",117.898,"BEN_3166","Poor_cod","Gadidae","Trisopterus",126445,"3166"
"1193",164.53,"BEN_3166","Rock_cook","Labridae","Centrolabrus",126961,"3166"
"1194",75.918,"BEN_3166","Rock_cook","Labridae","Centrolabrus",126961,"3166"
"1195",115.192,"BEN_3166","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3166"
"1196",82.268,"BEN_3166","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3166"
"1197",245.079,"BEN_3166","Cuckoo_wrasse","Labridae","Labrus",151501,"3166"
"1198",257.259,"BEN_3166","Cuckoo_wrasse","Labridae","Labrus",151501,"3166"
"1199",308.985,"BEN3167","Pollack","Gadidae","Pollachius",126440,"3167"
"1200",398.245,"BEN3167","Pollack","Gadidae","Pollachius",126440,"3167"
"1201",274.451,"BEN3167","Cuckoo_wrasse","Labridae","Labrus",151501,"3167"
"1202",268.167,"BEN3167","Ballan_wrasse","Labridae","Labrus",126965,"3167"
"1203",195.631,"BEN_3169","Ballan_wrasse","Labridae","Labrus",126965,"3169"
"1204",236.973,"BEN_3169","Cuckoo_wrasse","Labridae","Labrus",151501,"3169"
"1205",344.63,"BEN_3170","Pollack","Gadidae","Pollachius",126440,"3170"
"1206",308.748,"BEN_3170","Cuckoo_wrasse","Labridae","Labrus",151501,"3170"
"1207",260.385,"BEN_3171","Ballan_wrasse","Labridae","Labrus",126965,"3171"
"1208",94.976,"BEN_3171","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3171"
"1209",780.709,"BEN_3171","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3171"
"1210",104.656,"BEN_3175","European_lobster","Nephropidae","Homarus",107253,"3175"
"1211",100.825,"BEN_3177","Edible_crab","Cancridae","Cancer",107276,"3177"
"1212",590.335,"BEN_3177","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3177"
"1213",669.933,"BEN_3177","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3177"
"1214",132.033,"BEN_3177","Edible_crab","Cancridae","Cancer",107276,"3177"
"1215",141.499,"BEN_3178","Corkwing_wrasse","Labridae","Symphodus",273571,"3178"
"1216",185.222,"BEN_3178","Ballan_wrasse","Labridae","Labrus",126965,"3178"
"1217",188.745,"BEN_3178","Ballan_wrasse","Labridae","Labrus",126965,"3178"
"1218",154.95,"BEN_3178","Ballan_wrasse","Labridae","Labrus",126965,"3178"
"1219",258.507,"BEN_3178","Ballan_wrasse","Labridae","Labrus",126965,"3178"
"1220",76.768,"BEN_3178","Shore_crab","Carcinidae","Carcinus",107381,"3178"
"1221",93.197,"BEN_3178","Pollack","Gadidae","Pollachius",126440,"3178"
"1222",96.65,"BEN_3178","Corkwing_wrasse","Labridae","Symphodus",273571,"3178"
"1223",541.239,"BEN_3179","Ballan_wrasse","Labridae","Labrus",126965,"3179"
"1224",165.535,"BEN_3179","Corkwing_wrasse","Labridae","Symphodus",273571,"3179"
"1225",1146.866,"BEN_3179","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3179"
"1226",806.006,"BEN_3179","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3179"
"1227",74.811,"BEN_3180","Shore_crab","Carcinidae","Carcinus",107381,"3180"
"1228",94.835,"BEN_3180","Shore_crab","Carcinidae","Carcinus",107381,"3180"
"1229",67.913,"BEN_3180","Shore_crab","Carcinidae","Carcinus",107381,"3180"
"1230",60.213,"BEN_3180","Shore_crab","Carcinidae","Carcinus",107381,"3180"
"1231",63.232,"BEN_3180","Shore_crab","Carcinidae","Carcinus",107381,"3180"
"1232",673.524,"BEN_3182","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3182"
"1233",622.016,"BEN_3183","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3183"
"1234",311.67,"BEN_3183","Atlantic_mackerel","Scombridae","Scomber",127023,"3183"
"1235",161.212,"BEN_3183","Edible_crab","Cancridae","Cancer",107276,"3183"
"1236",123.551,"BEN_3183","Spiny_spider_crab","Majidae","Maja",107347,"3183"
"1237",201.17,"BEN_3184","Ballan_wrasse","Labridae","Labrus",126965,"3184"
"1238",59.893,"BEN_3184","Pollack","Gadidae","Pollachius",126440,"3184"
"1239",66.351,"BEN_3184","Pollack","Gadidae","Pollachius",126440,"3184"
"1240",95.751,"BEN_3184","Corkwing_wrasse","Labridae","Symphodus",273571,"3184"
"1241",91.925,"BEN_3184","Pollack","Gadidae","Pollachius",126440,"3184"
"1242",124.356,"BEN_3184","Corkwing_wrasse","Labridae","Symphodus",273571,"3184"
"1243",140.985,"BEN_3188","Spiny_spider_crab","Majidae","Maja",107347,"3188"
"1244",263.837,"BEN_3188","Pouting","Gadidae","Trisopterus",126446,"3188"
"1245",925.576,"BEN_3188","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3188"
"1246",669.453,"BEN_3188","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3188"
"1247",256.577,"BEN_3188","Cuckoo_wrasse","Labridae","Labrus",151501,"3188"
"1248",181.092,"BEN_3188","Poor_cod","Gadidae","Trisopterus",126445,"3188"
"1249",155.957,"BEN_3190","Poor_cod","Gadidae","Trisopterus",126445,"3190"
"1250",289.708,"BEN_3190","Cuckoo_wrasse","Labridae","Labrus",151501,"3190"
"1251",209.254,"BEN_3190","Cuckoo_wrasse","Labridae","Labrus",151501,"3190"
"1252",752.941,"BEN_3190","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3190"
"1253",59.197,"BEN_3190","European_lobster","Nephropidae","Homarus",107253,"3190"
"1254",388.942,"BEN_3191","Ballan_wrasse","Labridae","Labrus",126965,"3191"
"1255",356.584,"BEN_3191","Pollack","Gadidae","Pollachius",126440,"3191"
"1256",147.293,"BEN_3191","Red_mullet","Mullidae","Mullus",126986,"3191"
"1257",147.971,"BEN_3191","Red_mullet","Mullidae","Mullus",126986,"3191"
"1258",280.779,"BEN_3191","Cuckoo_wrasse","Labridae","Labrus",151501,"3191"
"1259",100.683,"BEN_3191","European_lobster","Nephropidae","Homarus",107253,"3191"
"1260",251.165,"BEN_3192","Red_gurnard","Triglidae","Chelidonichthys",127259,"3192"
"1261",105.91,"BEN_3192","Edible_crab","Cancridae","Cancer",107276,"3192"
"1262",597.96,"BEN_3192","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3192"
"1263",123.488,"BEN_3192","Spiny_spider_crab","Majidae","Maja",107347,"3192"
"1264",688.718,"BEN_3193","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3193"
"1265",586.359,"BEN_3193","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3193"
"1266",749.126,"BEN_3193","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3193"
"1267",89.896,"BEN_3193","Shore_crab","Carcinidae","Carcinus",107381,"3193"
"1268",55.724,"BEN_3193","Shore_crab","Carcinidae","Carcinus",107381,"3193"
"1269",366.591,"BEN_3194","Pollack","Gadidae","Pollachius",126440,"3194"
"1270",298.859,"BEN_3194","Pollack","Gadidae","Pollachius",126440,"3194"
"1271",365.106,"BEN_3194","Cuckoo_wrasse","Labridae","Labrus",151501,"3194"
"1272",485.902,"BEN_3194","Ballan_wrasse","Labridae","Labrus",126965,"3194"
"1273",132.935,"BEN_3194","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3194"
"1274",136.171,"BEN_3195","Edible_crab","Cancridae","Cancer",107276,"3195"
"1275",77.669,"BEN_3195","Pollack","Gadidae","Pollachius",126440,"3195"
