"","GRTS_ID","Species","MaxN","deployment_ID","Code","Time (HMS)","OpCode","TapeReader","Family","Genus","Has fed","Species_latin","Order","Functional_group","Simplified_functional_group","Commercial_group","ID","VIDEO_ID.x","Date","Stereo / mono","RIG","Target Habitat","Broadscale_habitat","Mixed","Main Habitat","Secondary Habitat","Relief score","Analysed","Lat","Lon","Time.IN (BST)","Time.OUT (BST)","Depth (m).x","Temp (c).x","GTRS Latitude","GTRS Longitude","Time of high tide","Height of tide","Time of low tide","Bait.x","ALT_ID.x","VIDEO_ID.y","Broadscale","Depth (m).y","Temp (c).y","GTRS Latit","GTRS Longi","Time of hi","Height of","Time of lo","Height o_1","Bait.y","ALT_ID.y","Aspect_mean","Slope_mean","Rug_mean","Rug_range","Remoteness","MCZ Status","SAC Status","Exposure","Time_settled","end","obs_time"
"1262",227,"Common_spiny_lobster",2,"3053",107703,00:05:45,"BEN_3053","OE","Palinuridae","Palinurus","No","Palinurus elephas","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","81","BEN_3053","12/08/2022","Stereo","1","Circalittoral_rock","Circalittoral rock","N","Sponges_fans_corals","","3","Y","49.91502","-6.39098","16:21:00","17:31:00","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","250 MACKEREL","N","BEN_3053","Circalittoral_rock","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","NA","250 MACKEREL","N","171.8881587","3.787738065","4.544535428","12.46735138","3099.8","0","1","81.9","00:01:20",2024-12-04 01:01:20,2024-12-04 00:05:45
"1263",227,"Common_urchin",3,"3053",135302,00:01:25,"BEN_3053","OE","Echinidae","Echinus","No","Cyanea lamarckii","Semaeostomeae","Cnidaria","","","81","BEN_3053","12/08/2022","Stereo","1","Circalittoral_rock","Circalittoral rock","N","Sponges_fans_corals","","3","Y","49.91502","-6.39098","16:21:00","17:31:00","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","250 MACKEREL","N","BEN_3053","Circalittoral_rock","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","NA","250 MACKEREL","N","171.8881587","3.787738065","4.544535428","12.46735138","3099.8","0","1","81.9","00:01:20",2024-12-04 01:01:20,2024-12-04 00:01:25
"1264",227,"Cotton_spinner",1,"3053",124501,00:56:54,"BEN_3053","OE","Holothuriidae","Holothuria","No","Holothuria forskali","Holothuriida","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts","81","BEN_3053","12/08/2022","Stereo","1","Circalittoral_rock","Circalittoral rock","N","Sponges_fans_corals","","3","Y","49.91502","-6.39098","16:21:00","17:31:00","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","250 MACKEREL","N","BEN_3053","Circalittoral_rock","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","NA","250 MACKEREL","N","171.8881587","3.787738065","4.544535428","12.46735138","3099.8","0","1","81.9","00:01:20",2024-12-04 01:01:20,2024-12-04 00:56:54
"1265",227,"Cuckoo_wrasse",3,"3053",151501,00:53:20,"BEN_3053","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","81","BEN_3053","12/08/2022","Stereo","1","Circalittoral_rock","Circalittoral rock","N","Sponges_fans_corals","","3","Y","49.91502","-6.39098","16:21:00","17:31:00","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","250 MACKEREL","N","BEN_3053","Circalittoral_rock","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","NA","250 MACKEREL","N","171.8881587","3.787738065","4.544535428","12.46735138","3099.8","0","1","81.9","00:01:20",2024-12-04 01:01:20,2024-12-04 00:53:20
"1266",227,"Goldsinny_wrasse",1,"3053",126964,00:01:42,"BEN_3053","OE","Labridae","Ctenolabrus","No","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","81","BEN_3053","12/08/2022","Stereo","1","Circalittoral_rock","Circalittoral rock","N","Sponges_fans_corals","","3","Y","49.91502","-6.39098","16:21:00","17:31:00","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","250 MACKEREL","N","BEN_3053","Circalittoral_rock","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","NA","250 MACKEREL","N","171.8881587","3.787738065","4.544535428","12.46735138","3099.8","0","1","81.9","00:01:20",2024-12-04 01:01:20,2024-12-04 00:01:42
"1267",227,"Nursehound",1,"3053",105814,00:32:29,"BEN_3053","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus stellaris","Carcharhiniformes","Large sharks (>= 90 cm)","Sharks and rays","Sharks & rays","81","BEN_3053","12/08/2022","Stereo","1","Circalittoral_rock","Circalittoral rock","N","Sponges_fans_corals","","3","Y","49.91502","-6.39098","16:21:00","17:31:00","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","250 MACKEREL","N","BEN_3053","Circalittoral_rock","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","NA","250 MACKEREL","N","171.8881587","3.787738065","4.544535428","12.46735138","3099.8","0","1","81.9","00:01:20",2024-12-04 01:01:20,2024-12-04 00:32:29
"1268",227,"Pollack",2,"3053",126440,00:20:51,"BEN_3053","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","81","BEN_3053","12/08/2022","Stereo","1","Circalittoral_rock","Circalittoral rock","N","Sponges_fans_corals","","3","Y","49.91502","-6.39098","16:21:00","17:31:00","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","250 MACKEREL","N","BEN_3053","Circalittoral_rock","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","NA","250 MACKEREL","N","171.8881587","3.787738065","4.544535428","12.46735138","3099.8","0","1","81.9","00:01:20",2024-12-04 01:01:20,2024-12-04 00:20:51
"1269",227,"Small_spotted_catshark",2,"3053",105815,00:16:45,"BEN_3053","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","81","BEN_3053","12/08/2022","Stereo","1","Circalittoral_rock","Circalittoral rock","N","Sponges_fans_corals","","3","Y","49.91502","-6.39098","16:21:00","17:31:00","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","250 MACKEREL","N","BEN_3053","Circalittoral_rock","34.6","15.1","49.91585867","-6.396909174","19:57:00","5.8","NA","NA","250 MACKEREL","N","171.8881587","3.787738065","4.544535428","12.46735138","3099.8","0","1","81.9","00:01:20",2024-12-04 01:01:20,2024-12-04 00:16:45
"1270",228,"Common_urchin",1,"3065",135302,00:04:09,"BEN_3065","OE","Echinidae","Echinus","No","Cyanea lamarckii","Semaeostomeae","Cnidaria","","","121","BEN_3065","21/09/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","4","Y","50.048256","-6.129676","12:33:00","13:55:00","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","250 MACKEREL","N","BEN_3065","Circalittoral_rock","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","NA","250 MACKEREL","N","284.0262017","15.73080236","3.05160229","1.297299147","13200.3","0","0","166","00:03:42",2024-12-04 01:03:42,2024-12-04 00:04:09
"1271",228,"Conger_eel",1,"3065",126285,00:13:43,"BEN_3065","OE","Congridae","Conger","No","Conger conger","Anguilliformes","Large demersals (>=90 cm)","Demersal fish","Other fishes & inverts","121","BEN_3065","21/09/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","4","Y","50.048256","-6.129676","12:33:00","13:55:00","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","250 MACKEREL","N","BEN_3065","Circalittoral_rock","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","NA","250 MACKEREL","N","284.0262017","15.73080236","3.05160229","1.297299147","13200.3","0","0","166","00:03:42",2024-12-04 01:03:42,2024-12-04 00:13:43
"1272",228,"Cuckoo_wrasse",2,"3065",151501,00:13:13,"BEN_3065","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","121","BEN_3065","21/09/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","4","Y","50.048256","-6.129676","12:33:00","13:55:00","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","250 MACKEREL","N","BEN_3065","Circalittoral_rock","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","NA","250 MACKEREL","N","284.0262017","15.73080236","3.05160229","1.297299147","13200.3","0","0","166","00:03:42",2024-12-04 01:03:42,2024-12-04 00:13:13
"1273",228,"Goldsinny_wrasse",1,"3065",126964,00:55:32,"BEN_3065","OE","Labridae","Ctenolabrus","No","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","121","BEN_3065","21/09/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","4","Y","50.048256","-6.129676","12:33:00","13:55:00","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","250 MACKEREL","N","BEN_3065","Circalittoral_rock","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","NA","250 MACKEREL","N","284.0262017","15.73080236","3.05160229","1.297299147","13200.3","0","0","166","00:03:42",2024-12-04 01:03:42,2024-12-04 00:55:32
"1274",228,"Pollack",8,"3065",126440,00:03:57,"BEN_3065","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","121","BEN_3065","21/09/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","4","Y","50.048256","-6.129676","12:33:00","13:55:00","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","250 MACKEREL","N","BEN_3065","Circalittoral_rock","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","NA","250 MACKEREL","N","284.0262017","15.73080236","3.05160229","1.297299147","13200.3","0","0","166","00:03:42",2024-12-04 01:03:42,2024-12-04 00:03:57
"1275",228,"Poor_cod",3,"3065",126445,00:31:06,"BEN_3065","OE","Gadidae","Trisopterus","No","Trisopterus luscus","Gadiformes","Small demersals (<30 cm)","Demersal fish","Perch likes","121","BEN_3065","21/09/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","4","Y","50.048256","-6.129676","12:33:00","13:55:00","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","250 MACKEREL","N","BEN_3065","Circalittoral_rock","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","NA","250 MACKEREL","N","284.0262017","15.73080236","3.05160229","1.297299147","13200.3","0","0","166","00:03:42",2024-12-04 01:03:42,2024-12-04 00:31:06
"1276",228,"Pouting",1,"3065",126446,00:03:57,"BEN_3065","OE","Gadidae","Trisopterus","No","Trisopterus minutus","Gadiformes","Medium benthopelagics (30 - 89 cm)","Benthopelagic fish","Cod likes","121","BEN_3065","21/09/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","4","Y","50.048256","-6.129676","12:33:00","13:55:00","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","250 MACKEREL","N","BEN_3065","Circalittoral_rock","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","NA","250 MACKEREL","N","284.0262017","15.73080236","3.05160229","1.297299147","13200.3","0","0","166","00:03:42",2024-12-04 01:03:42,2024-12-04 00:03:57
"1277",228,"Rock_cook",1,"3065",126961,00:50:43,"BEN_3065","OE","Labridae","Centrolabrus","No","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","121","BEN_3065","21/09/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","4","Y","50.048256","-6.129676","12:33:00","13:55:00","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","250 MACKEREL","N","BEN_3065","Circalittoral_rock","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","NA","250 MACKEREL","N","284.0262017","15.73080236","3.05160229","1.297299147","13200.3","0","0","166","00:03:42",2024-12-04 01:03:42,2024-12-04 00:50:43
"1278",228,"Small_spotted_catshark",2,"3065",105815,00:20:38,"BEN_3065","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","121","BEN_3065","21/09/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","4","Y","50.048256","-6.129676","12:33:00","13:55:00","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","250 MACKEREL","N","BEN_3065","Circalittoral_rock","31.2","16.8","50.04893872","-6.130830095","15:03:00","4.4","NA","NA","250 MACKEREL","N","284.0262017","15.73080236","3.05160229","1.297299147","13200.3","0","0","166","00:03:42",2024-12-04 01:03:42,2024-12-04 00:20:38
"1279",229,"Ballan_wrasse",1,"3086",126965,00:01:59,"BEN_3086","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","141","BEN_3086","16/05/2023","Stereo","268","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","1","Y","49.91288","-6.37114","14:27:00","15:38:00","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","250 MACKEREL","N","BEN_3086","Circalittoral_rock","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","NA","250 MACKEREL","N","234.8538355","1.33074947","1.572578051","1.20870164","1953.9","0","1","144.9","00:01:21",2024-12-04 01:01:21,2024-12-04 00:01:59
"1280",229,"Cuckoo_wrasse",2,"3086",151501,00:04:09,"BEN_3086","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","141","BEN_3086","16/05/2023","Stereo","268","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","1","Y","49.91288","-6.37114","14:27:00","15:38:00","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","250 MACKEREL","N","BEN_3086","Circalittoral_rock","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","NA","250 MACKEREL","N","234.8538355","1.33074947","1.572578051","1.20870164","1953.9","0","1","144.9","00:01:21",2024-12-04 01:01:21,2024-12-04 00:04:09
"1281",229,"Edible_crab",2,"3086",107276,01:01:05,"BEN_3086","OE","Cancridae","Cancer","No","Cancer pagurus","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","141","BEN_3086","16/05/2023","Stereo","268","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","1","Y","49.91288","-6.37114","14:27:00","15:38:00","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","250 MACKEREL","N","BEN_3086","Circalittoral_rock","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","NA","250 MACKEREL","N","234.8538355","1.33074947","1.572578051","1.20870164","1953.9","0","1","144.9","00:01:21",2024-12-04 01:01:21,2024-12-04 01:01:05
"1282",229,"Goldsinny_wrasse",3,"3086",126964,00:01:33,"BEN_3086","OE","Labridae","Ctenolabrus","No","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","141","BEN_3086","16/05/2023","Stereo","268","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","1","Y","49.91288","-6.37114","14:27:00","15:38:00","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","250 MACKEREL","N","BEN_3086","Circalittoral_rock","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","NA","250 MACKEREL","N","234.8538355","1.33074947","1.572578051","1.20870164","1953.9","0","1","144.9","00:01:21",2024-12-04 01:01:21,2024-12-04 00:01:33
"1283",229,"Rock_cook",5,"3086",126961,00:23:28,"BEN_3086","OE","Labridae","Centrolabrus","No","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","141","BEN_3086","16/05/2023","Stereo","268","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","1","Y","49.91288","-6.37114","14:27:00","15:38:00","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","250 MACKEREL","N","BEN_3086","Circalittoral_rock","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","NA","250 MACKEREL","N","234.8538355","1.33074947","1.572578051","1.20870164","1953.9","0","1","144.9","00:01:21",2024-12-04 01:01:21,2024-12-04 00:23:28
"1284",229,"Small_spotted_catshark",1,"3086",105815,00:06:33,"BEN_3086","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","141","BEN_3086","16/05/2023","Stereo","268","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","1","Y","49.91288","-6.37114","14:27:00","15:38:00","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","250 MACKEREL","N","BEN_3086","Circalittoral_rock","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","NA","250 MACKEREL","N","234.8538355","1.33074947","1.572578051","1.20870164","1953.9","0","1","144.9","00:01:21",2024-12-04 01:01:21,2024-12-04 00:06:33
"1285",229,"Spiny_spider_crab",2,"3086",107347,00:14:21,"BEN_3086","OE","Majidae","Maja","No","Maja brachydactyla","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","141","BEN_3086","16/05/2023","Stereo","268","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","1","Y","49.91288","-6.37114","14:27:00","15:38:00","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","250 MACKEREL","N","BEN_3086","Circalittoral_rock","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","NA","250 MACKEREL","N","234.8538355","1.33074947","1.572578051","1.20870164","1953.9","0","1","144.9","00:01:21",2024-12-04 01:01:21,2024-12-04 00:14:21
"1286",229,"Spiny_starfish",1,"3086",123803,00:04:18,"BEN_3086","OE","Asteriidae","Marthasterias","No","Marthasterias glacialis","Forcipulatida","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts","141","BEN_3086","16/05/2023","Stereo","268","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","1","Y","49.91288","-6.37114","14:27:00","15:38:00","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","250 MACKEREL","N","BEN_3086","Circalittoral_rock","32.4","11","49.91253085","-6.372533425","15:22:00","5","NA","NA","250 MACKEREL","N","234.8538355","1.33074947","1.572578051","1.20870164","1953.9","0","1","144.9","00:01:21",2024-12-04 01:01:21,2024-12-04 00:04:18
"1287",231,"Ballan_wrasse",1,"3132",126965,00:01:18,"BEN_3132","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","186","BEN_3132","26/05/2023","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.90699","-6.4061","09:37:00","10:42:00","30","12.4","49.90700135","-6.406237046","09:52:00","4.4","NA","250 MACKEREL","N","BEN_3132","Circalittoral_rock","30","12.4","49.90700135","-6.406237046","09:52:00","4.4","NA","NA","250 MACKEREL","N","249.9868491","0.43650554","0.52642269","0.60077735","3667.8","0","1","160","00:01:06",2024-12-04 01:01:06,2024-12-04 00:01:18
"1288",231,"Cuckoo_wrasse",2,"3132",151501,00:45:16,"BEN_3132","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","186","BEN_3132","26/05/2023","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.90699","-6.4061","09:37:00","10:42:00","30","12.4","49.90700135","-6.406237046","09:52:00","4.4","NA","250 MACKEREL","N","BEN_3132","Circalittoral_rock","30","12.4","49.90700135","-6.406237046","09:52:00","4.4","NA","NA","250 MACKEREL","N","249.9868491","0.43650554","0.52642269","0.60077735","3667.8","0","1","160","00:01:06",2024-12-04 01:01:06,2024-12-04 00:45:16
"1289",231,"Goldsinny_wrasse",2,"3132",126964,00:38:05,"BEN_3132","OE","Labridae","Ctenolabrus","No","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","186","BEN_3132","26/05/2023","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.90699","-6.4061","09:37:00","10:42:00","30","12.4","49.90700135","-6.406237046","09:52:00","4.4","NA","250 MACKEREL","N","BEN_3132","Circalittoral_rock","30","12.4","49.90700135","-6.406237046","09:52:00","4.4","NA","NA","250 MACKEREL","N","249.9868491","0.43650554","0.52642269","0.60077735","3667.8","0","1","160","00:01:06",2024-12-04 01:01:06,2024-12-04 00:38:05
"1290",231,"Pollack",4,"3132",126440,00:01:42,"BEN_3132","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","186","BEN_3132","26/05/2023","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.90699","-6.4061","09:37:00","10:42:00","30","12.4","49.90700135","-6.406237046","09:52:00","4.4","NA","250 MACKEREL","N","BEN_3132","Circalittoral_rock","30","12.4","49.90700135","-6.406237046","09:52:00","4.4","NA","NA","250 MACKEREL","N","249.9868491","0.43650554","0.52642269","0.60077735","3667.8","0","1","160","00:01:06",2024-12-04 01:01:06,2024-12-04 00:01:42
"1291",231,"Rock_cook",3,"3132",126961,00:09:14,"BEN_3132","OE","Labridae","Centrolabrus","No","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","186","BEN_3132","26/05/2023","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.90699","-6.4061","09:37:00","10:42:00","30","12.4","49.90700135","-6.406237046","09:52:00","4.4","NA","250 MACKEREL","N","BEN_3132","Circalittoral_rock","30","12.4","49.90700135","-6.406237046","09:52:00","4.4","NA","NA","250 MACKEREL","N","249.9868491","0.43650554","0.52642269","0.60077735","3667.8","0","1","160","00:01:06",2024-12-04 01:01:06,2024-12-04 00:09:14
"1292",231,"Small_spotted_catshark",2,"3132",105815,00:56:35,"BEN_3132","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","186","BEN_3132","26/05/2023","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.90699","-6.4061","09:37:00","10:42:00","30","12.4","49.90700135","-6.406237046","09:52:00","4.4","NA","250 MACKEREL","N","BEN_3132","Circalittoral_rock","30","12.4","49.90700135","-6.406237046","09:52:00","4.4","NA","NA","250 MACKEREL","N","249.9868491","0.43650554","0.52642269","0.60077735","3667.8","0","1","160","00:01:06",2024-12-04 01:01:06,2024-12-04 00:56:35
"1293",232,"Common_starfish",2,"3206",123776,00:44:48,"BEN_3206","OE","Asteriidae","Asterias","No","Asterias rubens","Forcipulatida","Other demersal invertebrates","Demersal invertebrates","Other fishes & inverts","254","BEN_3206","09/07/2023","Stereo","268","Circalittoral_rock","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.97836","-6.28157","08:10:00","09:30:00","31.3","15.4","49.97534463","-6.284356429","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3206","Subtidal_sediments","31.3","15.4","49.97534463","-6.284356429","10:09:00","4.9","NA","NA","250 MACKEREL","N","106.8626155","2.868719364","3.013882223","5.135395855","964.8","1","1","16.9","00:01:27",2024-12-04 01:01:27,2024-12-04 00:44:48
"1294",232,"Grey_gurnard",1,"3206",150637,00:20:03,"BEN_3206","OE","Triglidae","Eutrigla","No","Eutrigla gurnardus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Scorpionfishes","254","BEN_3206","09/07/2023","Stereo","268","Circalittoral_rock","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.97836","-6.28157","08:10:00","09:30:00","31.3","15.4","49.97534463","-6.284356429","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3206","Subtidal_sediments","31.3","15.4","49.97534463","-6.284356429","10:09:00","4.9","NA","NA","250 MACKEREL","N","106.8626155","2.868719364","3.013882223","5.135395855","964.8","1","1","16.9","00:01:27",2024-12-04 01:01:27,2024-12-04 00:20:03
"1295",232,"Small_spotted_catshark",4,"3206",105815,00:24:49,"BEN_3206","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","254","BEN_3206","09/07/2023","Stereo","268","Circalittoral_rock","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.97836","-6.28157","08:10:00","09:30:00","31.3","15.4","49.97534463","-6.284356429","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3206","Subtidal_sediments","31.3","15.4","49.97534463","-6.284356429","10:09:00","4.9","NA","NA","250 MACKEREL","N","106.8626155","2.868719364","3.013882223","5.135395855","964.8","1","1","16.9","00:01:27",2024-12-04 01:01:27,2024-12-04 00:24:49
"1296",232,"Spiny_spider_crab",1,"3206",107347,00:40:28,"BEN_3206","OE","Majidae","Maja","No","Maja brachydactyla","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","254","BEN_3206","09/07/2023","Stereo","268","Circalittoral_rock","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.97836","-6.28157","08:10:00","09:30:00","31.3","15.4","49.97534463","-6.284356429","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3206","Subtidal_sediments","31.3","15.4","49.97534463","-6.284356429","10:09:00","4.9","NA","NA","250 MACKEREL","N","106.8626155","2.868719364","3.013882223","5.135395855","964.8","1","1","16.9","00:01:27",2024-12-04 01:01:27,2024-12-04 00:40:28
"1297",233,"Ballan_wrasse",1,"3009",126965,00:35:26,"BEN_3009","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","34","BEN_3009","15/06/2022","Mono","Mono","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.95045","-6.37738","11:06:00","12:19:00","27","13.28","49.95061372","-6.377255256","NA","0.72","12.21","MACKEREL 250","MSC_1075","BEN_3009","Circalittoral_rock","27","13.28","49.95061372","-6.377255256","NA","NA","12.21","0.72","MACKEREL 250","MSC_1075","131.8886679","4.119524994","4.413205815","12.32989472","813.9","0","1","41.9","00:01:00",2024-12-04 01:01:00,2024-12-04 00:35:26
"1298",233,"Common_urchin",1,"3009",135302,00:14:57,"BEN_3009","OE","Echinidae","Echinus","No","Cyanea lamarckii","Semaeostomeae","Cnidaria","","","34","BEN_3009","15/06/2022","Mono","Mono","Circalittoral_rock","Circalittoral rock","N","Circalittoral_rock","","2","Y","49.95045","-6.37738","11:06:00","12:19:00","27","13.28","49.95061372","-6.377255256","NA","0.72","12.21","MACKEREL 250","MSC_1075","BEN_3009","Circalittoral_rock","27","13.28","49.95061372","-6.377255256","NA","NA","12.21","0.72","MACKEREL 250","MSC_1075","131.8886679","4.119524994","4.413205815","12.32989472","813.9","0","1","41.9","00:01:00",2024-12-04 01:01:00,2024-12-04 00:14:57
